email,ticket_id,issue_type,satisfaction_rating
user_6ba1b647@gmail.com,TKT-000458,Damaged Item,4
user_e4606029@gmail.com,TKT-000459,Late Delivery,1
user_f83861c2@gmail.com,TKT-000460,Damaged Item,1
user_794ac89c@gmail.com,TKT-000461,Damaged Item,5
user_67e37049@gmail.com,TKT-000462,Damaged Item,4
user_e6b176f0@gmail.com,TKT-000463,Late Delivery,1
user_311b41f4@gmail.com,TKT-000464,Late Delivery,4
user_b7db9f34@gmail.com,TKT-000465,Late Delivery,5
user_22757c04@gmail.com,TKT-000466,Damaged Item,2
user_c297e9bc@gmail.com,TKT-000467,Damaged Item,3
user_3cc2b0e3@gmail.com,TKT-000468,Late Delivery,1
user_63fc7601@gmail.com,TKT-000469,Late Delivery,3
user_ebf05b13@gmail.com,TKT-000470,Late Delivery,3
user_986853e9@gmail.com,TKT-000471,Damaged Item,2
user_cd5cd7e2@gmail.com,TKT-000472,Damaged Item,1
user_3eff4714@gmail.com,TKT-000473,Late Delivery,2
user_2f785375@gmail.com,TKT-000474,Late Delivery,3
user_e59f8d1e@gmail.com,TKT-000475,Damaged Item,1
user_b84dbaed@gmail.com,TKT-000476,Damaged Item,5
user_b51cae89@gmail.com,TKT-000477,Late Delivery,4
user_a5bbd6ee@gmail.com,TKT-000478,Late Delivery,4
user_e1d8d3b0@gmail.com,TKT-000479,Damaged Item,4
user_eb53702c@gmail.com,TKT-000480,Damaged Item,1
user_f13a3dfb@gmail.com,TKT-000481,Damaged Item,4
user_c2b1595e@gmail.com,TKT-000482,Damaged Item,1
user_3eddcc05@gmail.com,TKT-000483,Late Delivery,5
user_271b856c@gmail.com,TKT-000484,Late Delivery,1
user_4c9402f2@gmail.com,TKT-000485,Damaged Item,3
user_3e50df92@gmail.com,TKT-000486,Damaged Item,3
user_a7924ad9@gmail.com,TKT-000487,Late Delivery,3
user_e4d9db04@gmail.com,TKT-000488,Late Delivery,2
user_c204ea72@gmail.com,TKT-000489,Damaged Item,4
user_50286703@gmail.com,TKT-000490,Late Delivery,3
user_742d1144@gmail.com,TKT-000491,Late Delivery,2
user_44434a96@gmail.com,TKT-000492,Damaged Item,5
user_8990154c@gmail.com,TKT-000493,Late Delivery,4
user_77cee5b6@gmail.com,TKT-000494,Late Delivery,3
user_17866dcc@gmail.com,TKT-000495,Damaged Item,2
user_8da2a374@gmail.com,TKT-000496,Damaged Item,5
user_6b27bfed@gmail.com,TKT-000497,Late Delivery,1
user_f2a95ab3@gmail.com,TKT-000498,Damaged Item,2
user_be702ead@gmail.com,TKT-000499,Late Delivery,3
user_05070af7@gmail.com,TKT-000500,Late Delivery,1
user_83806619@gmail.com,TKT-000501,Damaged Item,1
user_f46ee9ce@gmail.com,TKT-000502,Late Delivery,1
user_8bd125c9@gmail.com,TKT-000503,Late Delivery,5
user_222e0b86@gmail.com,TKT-000504,Late Delivery,3
user_37b7803a@gmail.com,TKT-000505,Damaged Item,2
user_5b3619db@gmail.com,TKT-000506,Late Delivery,1
user_2909eb21@gmail.com,TKT-000507,Damaged Item,5
user_aa82933f@gmail.com,TKT-000508,Late Delivery,2
user_6a72e79e@gmail.com,TKT-000509,Late Delivery,5
user_eb80b2c3@gmail.com,TKT-000510,Late Delivery,1
user_082e7aee@gmail.com,TKT-000511,Late Delivery,1
user_b2ea7497@gmail.com,TKT-000512,Damaged Item,2
user_7bed1345@gmail.com,TKT-000513,Late Delivery,4
user_3a3b3079@gmail.com,TKT-000514,Damaged Item,4
user_f1709cbd@gmail.com,TKT-000515,Damaged Item,2
user_1d8653fe@gmail.com,TKT-000516,Damaged Item,3
user_563b980d@gmail.com,TKT-000517,Late Delivery,2
user_73b18676@gmail.com,TKT-000518,Late Delivery,2
user_a00d5d4d@gmail.com,TKT-000519,Damaged Item,4
user_eb5ba7d5@gmail.com,TKT-000520,Damaged Item,1
user_b75294c5@gmail.com,TKT-000521,Damaged Item,3
user_ca327501@gmail.com,TKT-000522,Late Delivery,5
user_55d85d60@gmail.com,TKT-000523,Late Delivery,2
user_a096deeb@gmail.com,TKT-000524,Damaged Item,2
user_52fcf1ec@gmail.com,TKT-000525,Damaged Item,5
user_95a08544@gmail.com,TKT-000526,Late Delivery,2
user_9addedd6@gmail.com,TKT-000527,Late Delivery,2
user_774c075f@gmail.com,TKT-000528,Damaged Item,4
user_bb656eab@gmail.com,TKT-000529,Late Delivery,5
user_e930b415@gmail.com,TKT-000530,Damaged Item,1
user_cef1a838@gmail.com,TKT-000531,Late Delivery,4
user_8b290fbc@gmail.com,TKT-000532,Late Delivery,1
user_d59fdb68@gmail.com,TKT-000533,Late Delivery,4
user_e255864a@gmail.com,TKT-000534,Damaged Item,5
user_0fa28d04@gmail.com,TKT-000535,Late Delivery,4
user_6aa2294d@gmail.com,TKT-000536,Late Delivery,2
user_36c11d4e@gmail.com,TKT-000537,Damaged Item,2
user_d6521c1b@gmail.com,TKT-000538,Damaged Item,5
user_0185135f@gmail.com,TKT-000539,Damaged Item,1
user_edce860d@gmail.com,TKT-000540,Damaged Item,5
user_f2699df4@gmail.com,TKT-000541,Late Delivery,3
user_dccb0c49@gmail.com,TKT-000542,Damaged Item,3
user_7f7126b2@gmail.com,TKT-000543,Late Delivery,3
user_4231d2ef@gmail.com,TKT-000544,Damaged Item,4
user_9c2e4dbb@gmail.com,TKT-000545,Damaged Item,3
user_b3a356f8@gmail.com,TKT-000546,Damaged Item,4
user_abeb924c@gmail.com,TKT-000547,Late Delivery,5
user_9ca46088@gmail.com,TKT-000548,Late Delivery,2
user_08a9098f@gmail.com,TKT-000549,Damaged Item,4
user_e0e0f6ba@gmail.com,TKT-000550,Late Delivery,3
user_ef058425@gmail.com,TKT-000551,Late Delivery,3
user_8a7f96e7@gmail.com,TKT-000552,Damaged Item,5
user_42f80def@gmail.com,TKT-000553,Damaged Item,4
user_cfacbd72@gmail.com,TKT-000554,Late Delivery,4
user_7d5addd5@gmail.com,TKT-000555,Damaged Item,2
user_d7c63351@gmail.com,TKT-000556,Damaged Item,4
user_c9cf55d6@gmail.com,TKT-000557,Damaged Item,2
user_80ebe855@gmail.com,TKT-000558,Damaged Item,2
user_379111a8@gmail.com,TKT-000559,Late Delivery,2
user_901958bf@gmail.com,TKT-000560,Damaged Item,2
user_2131094f@gmail.com,TKT-000561,Late Delivery,4
user_acfed6b9@gmail.com,TKT-000562,Damaged Item,2
user_95cdf97b@gmail.com,TKT-000563,Damaged Item,2
user_3778cf85@gmail.com,TKT-000564,Damaged Item,4
user_82e6a6e5@gmail.com,TKT-000565,Damaged Item,1
user_852b2cdd@gmail.com,TKT-000566,Damaged Item,3
user_bddd00ab@gmail.com,TKT-000567,Late Delivery,2
user_947c7bf5@gmail.com,TKT-000568,Late Delivery,3
user_61d36066@gmail.com,TKT-000569,Late Delivery,1
user_11a195cb@gmail.com,TKT-000570,Late Delivery,5
user_708b1cbe@gmail.com,TKT-000571,Late Delivery,1
user_fef2e43e@gmail.com,TKT-000572,Late Delivery,4
user_12737ff0@gmail.com,TKT-000573,Damaged Item,4
user_0fb8f355@gmail.com,TKT-000574,Damaged Item,3
user_cb1c3c27@gmail.com,TKT-000575,Late Delivery,1
user_d8b31ea2@gmail.com,TKT-000576,Late Delivery,5
user_844a1fd1@gmail.com,TKT-000577,Late Delivery,2
user_e8f21c08@gmail.com,TKT-000578,Damaged Item,2
user_535a6b69@gmail.com,TKT-000579,Late Delivery,3
user_4b8b7bf8@gmail.com,TKT-000580,Damaged Item,5
user_147e1d1e@gmail.com,TKT-000581,Late Delivery,4
user_2ec3fd10@gmail.com,TKT-000582,Late Delivery,3
user_1350e2fa@gmail.com,TKT-000583,Damaged Item,1
user_b581a616@gmail.com,TKT-000584,Late Delivery,1
user_4106b7bd@gmail.com,TKT-000585,Late Delivery,3
user_44e2edcc@gmail.com,TKT-000586,Late Delivery,4
user_ccc65cd7@gmail.com,TKT-000587,Damaged Item,3
user_214a7ab2@gmail.com,TKT-000588,Damaged Item,1
user_f71d1ce0@gmail.com,TKT-000589,Damaged Item,2
user_1bc2bf4a@gmail.com,TKT-000590,Damaged Item,2
user_e1f9aa04@gmail.com,TKT-000591,Damaged Item,4
user_088e47ed@gmail.com,TKT-000592,Late Delivery,3
user_6402068d@gmail.com,TKT-000593,Late Delivery,2
user_c6dd2286@gmail.com,TKT-000594,Damaged Item,4
user_76a8b43c@gmail.com,TKT-000595,Late Delivery,3
user_6cda2182@gmail.com,TKT-000596,Late Delivery,3
user_f0269964@gmail.com,TKT-000597,Damaged Item,4
user_25be7058@gmail.com,TKT-000598,Damaged Item,4
user_befa1e6f@gmail.com,TKT-000599,Damaged Item,2
user_a16d0a44@gmail.com,TKT-000600,Damaged Item,2
user_da3258a8@gmail.com,TKT-000601,Late Delivery,5
user_1324cd67@gmail.com,TKT-000602,Damaged Item,2
user_20cf7edf@gmail.com,TKT-000603,Late Delivery,4
user_96210b04@gmail.com,TKT-000604,Late Delivery,4
user_21d34af1@gmail.com,TKT-000605,Late Delivery,2
user_2de68ea7@gmail.com,TKT-000606,Damaged Item,2
user_5fa49884@gmail.com,TKT-000607,Late Delivery,3
user_5e31c869@gmail.com,TKT-000608,Late Delivery,5
user_075c38f7@gmail.com,TKT-000609,Damaged Item,5
user_c1075271@gmail.com,TKT-000610,Late Delivery,1
user_9b29bfcf@gmail.com,TKT-000611,Late Delivery,2
user_1b7bc229@gmail.com,TKT-000612,Damaged Item,3
user_619c98a8@gmail.com,TKT-000613,Late Delivery,1
user_36c78d93@gmail.com,TKT-000614,Damaged Item,1
user_6c84b19d@gmail.com,TKT-000615,Late Delivery,1
user_ac7d7e45@gmail.com,TKT-000616,Late Delivery,1
user_d05655be@gmail.com,TKT-000617,Late Delivery,5
user_a12085be@gmail.com,TKT-000618,Late Delivery,1
user_0f105771@gmail.com,TKT-000619,Damaged Item,5
user_e5d0fb67@gmail.com,TKT-000620,Late Delivery,1
user_d50da5d9@gmail.com,TKT-000621,Damaged Item,3
user_4f471e7d@gmail.com,TKT-000622,Late Delivery,3
user_8faed9f9@gmail.com,TKT-000623,Damaged Item,1
user_a522050a@gmail.com,TKT-000624,Late Delivery,1
user_6ce379e2@gmail.com,TKT-000625,Late Delivery,2
user_0db593f8@gmail.com,TKT-000626,Late Delivery,1
user_1f17641a@gmail.com,TKT-000627,Damaged Item,4
user_b6e2e472@gmail.com,TKT-000628,Damaged Item,5
user_20681391@gmail.com,TKT-000629,Late Delivery,5
user_59a11655@gmail.com,TKT-000630,Damaged Item,3
user_2c009bef@gmail.com,TKT-000631,Damaged Item,1
user_a04d29ea@gmail.com,TKT-000632,Late Delivery,4
user_ae16e6eb@gmail.com,TKT-000633,Damaged Item,3
user_383ee4e0@gmail.com,TKT-000634,Late Delivery,2
user_7e005103@gmail.com,TKT-000635,Late Delivery,4
user_d481586e@gmail.com,TKT-000636,Damaged Item,3
user_6e4601c0@gmail.com,TKT-000637,Damaged Item,3
user_d49a9f96@gmail.com,TKT-000638,Late Delivery,3
user_8445cabd@gmail.com,TKT-000639,Damaged Item,1
user_930ea256@gmail.com,TKT-000640,Damaged Item,2
user_a08c3112@gmail.com,TKT-000641,Late Delivery,5
user_bb78f0f9@gmail.com,TKT-000642,Damaged Item,1
user_a0795e3e@gmail.com,TKT-000643,Late Delivery,3
user_09ce6363@gmail.com,TKT-000644,Damaged Item,2
user_8ca1816f@gmail.com,TKT-000645,Late Delivery,5
user_9155d337@gmail.com,TKT-000646,Late Delivery,3
user_4a9355ff@gmail.com,TKT-000647,Damaged Item,4
user_01e4f76d@gmail.com,TKT-000648,Late Delivery,2
user_d38e93c9@gmail.com,TKT-000649,Late Delivery,4
user_5ee11789@gmail.com,TKT-000650,Damaged Item,5
user_ef6b4c05@gmail.com,TKT-000651,Damaged Item,1
user_149e4794@gmail.com,TKT-000652,Damaged Item,5
user_989128b6@gmail.com,TKT-000653,Late Delivery,5
user_d56dfbcb@gmail.com,TKT-000654,Late Delivery,2
user_f40796e3@gmail.com,TKT-000655,Damaged Item,1
user_5f169f1c@gmail.com,TKT-000656,Late Delivery,4
user_d897a1d9@gmail.com,TKT-000657,Late Delivery,4
user_6028e781@gmail.com,TKT-000658,Late Delivery,2
user_96b5954c@gmail.com,TKT-000659,Damaged Item,5
user_ea27dc06@gmail.com,TKT-000660,Late Delivery,1
user_f92a5e3b@gmail.com,TKT-000661,Damaged Item,5
user_d2f4d32a@gmail.com,TKT-000662,Late Delivery,5
user_0ff9df91@gmail.com,TKT-000663,Late Delivery,5
user_5bd17f53@gmail.com,TKT-000664,Late Delivery,1
user_4cbdc0f2@gmail.com,TKT-000665,Late Delivery,1
user_82733a80@gmail.com,TKT-000666,Damaged Item,3
user_73c0568f@gmail.com,TKT-000667,Damaged Item,5
user_50eee0f3@gmail.com,TKT-000668,Damaged Item,1
user_05e16ef6@gmail.com,TKT-000669,Damaged Item,5
user_d85b7be2@gmail.com,TKT-000670,Late Delivery,3
user_1b772475@gmail.com,TKT-000671,Late Delivery,3
user_4eeae7cc@gmail.com,TKT-000672,Damaged Item,1
user_5b12d02a@gmail.com,TKT-000673,Late Delivery,3
user_d84d21b7@gmail.com,TKT-000674,Late Delivery,4
user_fddb0443@gmail.com,TKT-000675,Late Delivery,5
user_34a6d7fd@gmail.com,TKT-000676,Damaged Item,3
user_b13477f5@gmail.com,TKT-000677,Late Delivery,5
user_27c98127@gmail.com,TKT-000678,Damaged Item,3
user_de94333e@gmail.com,TKT-000679,Damaged Item,3
user_7bc3e3e0@gmail.com,TKT-000680,Damaged Item,1
user_18524628@gmail.com,TKT-000681,Late Delivery,3
user_cdc78e75@gmail.com,TKT-000682,Late Delivery,2
user_32dc6136@gmail.com,TKT-000683,Damaged Item,4
user_160adc55@gmail.com,TKT-000684,Late Delivery,4
user_93b99015@gmail.com,TKT-000685,Late Delivery,1
user_2d62f3a9@gmail.com,TKT-000686,Damaged Item,5
user_1cec9791@gmail.com,TKT-000687,Late Delivery,1
user_13009c60@gmail.com,TKT-000688,Damaged Item,2
user_81e80e04@gmail.com,TKT-000689,Late Delivery,2
user_68bda3e3@gmail.com,TKT-000690,Late Delivery,1
user_d6203ca0@gmail.com,TKT-000691,Damaged Item,1
user_0d58b25b@gmail.com,TKT-000692,Late Delivery,3
user_f9ccc644@gmail.com,TKT-000693,Late Delivery,3
user_bc17d224@gmail.com,TKT-000694,Late Delivery,4
user_237e7ea9@gmail.com,TKT-000695,Late Delivery,4
user_0a043e9f@gmail.com,TKT-000696,Late Delivery,1
user_fbb3abe3@gmail.com,TKT-000697,Late Delivery,1
user_09a79fb3@gmail.com,TKT-000698,Late Delivery,1
user_64a13c5f@gmail.com,TKT-000699,Damaged Item,3
user_5002e056@gmail.com,TKT-000700,Damaged Item,2
user_448a55fb@gmail.com,TKT-000701,Late Delivery,1
user_87ba5601@gmail.com,TKT-000702,Damaged Item,2
user_557296ca@gmail.com,TKT-000703,Damaged Item,1
user_075b7002@gmail.com,TKT-000704,Late Delivery,5
user_514663a4@gmail.com,TKT-000705,Damaged Item,5
user_207ba0e7@gmail.com,TKT-000706,Damaged Item,1
user_cce1ebae@gmail.com,TKT-000707,Late Delivery,5
user_31b1fd04@gmail.com,TKT-000708,Damaged Item,4
user_47d768be@gmail.com,TKT-000709,Damaged Item,5
user_3b5c6285@gmail.com,TKT-000710,Damaged Item,4
user_3abe0785@gmail.com,TKT-000711,Late Delivery,3
user_e1e59781@gmail.com,TKT-000712,Late Delivery,2
user_1f18edb4@gmail.com,TKT-000713,Damaged Item,4
user_985289b5@gmail.com,TKT-000714,Late Delivery,2
user_8f931493@gmail.com,TKT-000715,Late Delivery,3
user_b88006cd@gmail.com,TKT-000716,Late Delivery,2
user_d4293714@gmail.com,TKT-000717,Late Delivery,3
user_b157c176@gmail.com,TKT-000718,Damaged Item,3
user_ab5c0372@gmail.com,TKT-000719,Late Delivery,4
user_b2e9a05d@gmail.com,TKT-000720,Late Delivery,5
user_77ebb909@gmail.com,TKT-000721,Late Delivery,2
user_3705e9df@gmail.com,TKT-000722,Late Delivery,3
user_19155174@gmail.com,TKT-000723,Late Delivery,5
user_87efb3bc@gmail.com,TKT-000724,Damaged Item,2
user_f1b57a40@gmail.com,TKT-000725,Late Delivery,2
user_7d0001dd@gmail.com,TKT-000726,Damaged Item,2
user_9b91a58b@gmail.com,TKT-000727,Late Delivery,4
user_a8bfaddc@gmail.com,TKT-000728,Damaged Item,2
user_7d5ec915@gmail.com,TKT-000729,Late Delivery,2
user_9ce4185d@gmail.com,TKT-000730,Late Delivery,4
user_31f1ec7e@gmail.com,TKT-000731,Damaged Item,4
user_2884368b@gmail.com,TKT-000732,Late Delivery,5
user_ec691e49@gmail.com,TKT-000733,Damaged Item,5
user_7d158f94@gmail.com,TKT-000734,Damaged Item,2
user_a96b50f7@gmail.com,TKT-000735,Late Delivery,1
user_f5e61af5@gmail.com,TKT-000736,Late Delivery,5
user_32038852@gmail.com,TKT-000737,Late Delivery,4
user_3cf33c39@gmail.com,TKT-000738,Late Delivery,2
user_af8e9836@gmail.com,TKT-000739,Late Delivery,4
user_76c034eb@gmail.com,TKT-000740,Damaged Item,4
user_4f698409@gmail.com,TKT-000741,Late Delivery,2
user_2dbad1ec@gmail.com,TKT-000742,Damaged Item,1
user_61ad3327@gmail.com,TKT-000743,Damaged Item,5
user_372047c2@gmail.com,TKT-000744,Late Delivery,5
user_7b275ce0@gmail.com,TKT-000745,Late Delivery,1
user_5d4953dc@gmail.com,TKT-000746,Damaged Item,3
user_47d076f6@gmail.com,TKT-000747,Damaged Item,5
user_0c107f6c@gmail.com,TKT-000748,Late Delivery,2
user_a5433412@gmail.com,TKT-000749,Late Delivery,4
user_d5d48153@gmail.com,TKT-000750,Damaged Item,3
user_b6c09336@gmail.com,TKT-000751,Damaged Item,4
user_722711d7@gmail.com,TKT-000752,Late Delivery,1
user_87e69f05@gmail.com,TKT-000753,Late Delivery,5
user_00638170@gmail.com,TKT-000754,Late Delivery,3
user_3ee9e64b@gmail.com,TKT-000755,Late Delivery,2
user_94b731a4@gmail.com,TKT-000756,Late Delivery,4
user_73cb8457@gmail.com,TKT-000757,Late Delivery,3
user_ef5f99fa@gmail.com,TKT-000758,Late Delivery,1
user_c6f494dc@gmail.com,TKT-000759,Damaged Item,2
user_6028c86d@gmail.com,TKT-000760,Damaged Item,3
user_023a67e0@gmail.com,TKT-000761,Late Delivery,1
user_d42e2e8f@gmail.com,TKT-000762,Late Delivery,1
user_f4a3e457@gmail.com,TKT-000763,Late Delivery,2
user_1ea62290@gmail.com,TKT-000764,Late Delivery,1
user_a1d3e970@gmail.com,TKT-000765,Late Delivery,1
user_27fffe11@gmail.com,TKT-000766,Late Delivery,4
user_ec9e9ceb@gmail.com,TKT-000767,Damaged Item,5
user_4a3545db@gmail.com,TKT-000768,Damaged Item,1
user_5868fa4d@gmail.com,TKT-000769,Late Delivery,3
user_628de0a9@gmail.com,TKT-000770,Damaged Item,3
user_3ca4e922@gmail.com,TKT-000771,Damaged Item,2
user_80d5f923@gmail.com,TKT-000772,Late Delivery,4
user_3982801e@gmail.com,TKT-000773,Late Delivery,5
user_fa3d003e@gmail.com,TKT-000774,Late Delivery,5
user_53b5f3ee@gmail.com,TKT-000775,Damaged Item,3
user_8a52cb8e@gmail.com,TKT-000776,Late Delivery,3
user_9f80e32a@gmail.com,TKT-000777,Damaged Item,1
user_5e75cfd5@gmail.com,TKT-000778,Late Delivery,5
user_d3daedaa@gmail.com,TKT-000779,Damaged Item,5
user_d2200863@gmail.com,TKT-000780,Late Delivery,1
user_9190d6ac@gmail.com,TKT-000781,Damaged Item,3
user_05daf486@gmail.com,TKT-000782,Damaged Item,4
user_3664af31@gmail.com,TKT-000783,Late Delivery,5
user_c597ad0f@gmail.com,TKT-000784,Late Delivery,1
user_cc6f81ca@gmail.com,TKT-000785,Damaged Item,1
user_53b23661@gmail.com,TKT-000786,Damaged Item,1
user_bbe8d8b7@gmail.com,TKT-000787,Late Delivery,4
user_237d3fdf@gmail.com,TKT-000788,Damaged Item,4
user_22d25d2c@gmail.com,TKT-000789,Damaged Item,4
user_995bb1c4@gmail.com,TKT-000790,Late Delivery,2
user_d65a1df1@gmail.com,TKT-000791,Late Delivery,5
user_61a340a0@gmail.com,TKT-000792,Damaged Item,1
user_b1c87d9d@gmail.com,TKT-000793,Late Delivery,3
user_b570a0fd@gmail.com,TKT-000794,Late Delivery,4
user_4dca9ec3@gmail.com,TKT-000795,Late Delivery,2
user_3aaafeb4@gmail.com,TKT-000796,Damaged Item,5
user_f601e000@gmail.com,TKT-000797,Late Delivery,2
user_473df555@gmail.com,TKT-000798,Damaged Item,5
user_607eabaa@gmail.com,TKT-000799,Late Delivery,4
user_50814706@gmail.com,TKT-000800,Late Delivery,4
user_275fd80a@gmail.com,TKT-000801,Damaged Item,4
user_b5278b5d@gmail.com,TKT-000802,Late Delivery,4
user_dc0e76f5@gmail.com,TKT-000803,Damaged Item,2
user_e6b5d84d@gmail.com,TKT-000804,Late Delivery,5
user_33165bcd@gmail.com,TKT-000805,Damaged Item,4
user_658bc508@gmail.com,TKT-000806,Damaged Item,2
user_b47c7d42@gmail.com,TKT-000807,Damaged Item,3
user_34e7f652@gmail.com,TKT-000808,Late Delivery,4
user_0745e5e4@gmail.com,TKT-000809,Late Delivery,1
user_421ea24d@gmail.com,TKT-000810,Damaged Item,1
user_de858498@gmail.com,TKT-000811,Damaged Item,3
user_6d6e2291@gmail.com,TKT-000812,Damaged Item,4
user_57779657@gmail.com,TKT-000813,Late Delivery,3
user_77d8d9db@gmail.com,TKT-000814,Damaged Item,2
user_3abc3408@gmail.com,TKT-000815,Damaged Item,1
user_4bd7f188@gmail.com,TKT-000816,Late Delivery,3
user_4f8cce14@gmail.com,TKT-000817,Late Delivery,3
user_d67ecf48@gmail.com,TKT-000818,Damaged Item,2
user_f18ac24a@gmail.com,TKT-000819,Damaged Item,1
user_d1495d03@gmail.com,TKT-000820,Damaged Item,5
user_58c9adbd@gmail.com,TKT-000821,Late Delivery,2
user_857193b8@gmail.com,TKT-000822,Damaged Item,4
user_233918b3@gmail.com,TKT-000823,Damaged Item,3
user_76706f48@gmail.com,TKT-000824,Late Delivery,4
user_37e76f97@gmail.com,TKT-000825,Damaged Item,3
user_4509c8f5@gmail.com,TKT-000826,Late Delivery,3
user_9996cefb@gmail.com,TKT-000827,Late Delivery,1
user_fae9d22f@gmail.com,TKT-000828,Late Delivery,5
user_a27dcfd7@gmail.com,TKT-000829,Late Delivery,2
user_a8e7566f@gmail.com,TKT-000830,Damaged Item,1
user_721a5e55@gmail.com,TKT-000831,Damaged Item,2
user_459568e2@gmail.com,TKT-000832,Late Delivery,2
user_c5b519c4@gmail.com,TKT-000833,Damaged Item,3
user_a623a949@gmail.com,TKT-000834,Late Delivery,3
user_da5d40e4@gmail.com,TKT-000835,Late Delivery,2
user_6e95ac81@gmail.com,TKT-000836,Late Delivery,1
user_161ee8b0@gmail.com,TKT-000837,Damaged Item,3
user_188ef830@gmail.com,TKT-000838,Damaged Item,1
user_3497996a@gmail.com,TKT-000839,Damaged Item,1
user_7d33eca1@gmail.com,TKT-000840,Late Delivery,2
user_47ba6a4a@gmail.com,TKT-000841,Late Delivery,5
user_ed70284f@gmail.com,TKT-000842,Late Delivery,4
user_9aa6a726@gmail.com,TKT-000843,Damaged Item,3
user_2602db97@gmail.com,TKT-000844,Late Delivery,1
user_bd226a8a@gmail.com,TKT-000845,Damaged Item,5
user_72f9ad80@gmail.com,TKT-000846,Late Delivery,4
user_05ccf48d@gmail.com,TKT-000847,Late Delivery,5
user_2f26fe75@gmail.com,TKT-000848,Damaged Item,5
user_192469a3@gmail.com,TKT-000849,Damaged Item,2
user_5da9d990@gmail.com,TKT-000850,Damaged Item,3
user_9c919ff3@gmail.com,TKT-000851,Damaged Item,3
user_f894f5fb@gmail.com,TKT-000852,Late Delivery,1
user_d5abc2b5@gmail.com,TKT-000853,Damaged Item,3
user_d9a3c8bd@gmail.com,TKT-000854,Damaged Item,2
user_507c526d@gmail.com,TKT-000855,Late Delivery,1
user_c9c59829@gmail.com,TKT-000856,Damaged Item,4
user_1ec820e5@gmail.com,TKT-000857,Damaged Item,3
user_fcd318dd@gmail.com,TKT-000858,Late Delivery,1
user_45898cc3@gmail.com,TKT-000859,Damaged Item,1
user_d0be30ee@gmail.com,TKT-000860,Late Delivery,2
user_c1eda9e6@gmail.com,TKT-000861,Damaged Item,4
user_ba47fc1e@gmail.com,TKT-000862,Late Delivery,5
user_a4833b3f@gmail.com,TKT-000863,Damaged Item,1
user_c637cc2e@gmail.com,TKT-000864,Late Delivery,1
user_1fc6d91f@gmail.com,TKT-000865,Late Delivery,1
user_e2eda88a@gmail.com,TKT-000866,Damaged Item,2
user_dabca7cf@gmail.com,TKT-000867,Damaged Item,3
user_0d2d8749@gmail.com,TKT-000868,Late Delivery,5
user_a950c8d1@gmail.com,TKT-000869,Damaged Item,2
user_d2d53ab2@gmail.com,TKT-000870,Late Delivery,2
user_abd84878@gmail.com,TKT-000871,Damaged Item,5
user_91dd3e91@gmail.com,TKT-000872,Late Delivery,3
user_e9a3fd2c@gmail.com,TKT-000873,Damaged Item,2
user_0c39cc89@gmail.com,TKT-000874,Damaged Item,5
user_be08f83f@gmail.com,TKT-000875,Late Delivery,3
user_f2eb5bf7@gmail.com,TKT-000876,Late Delivery,3
user_aea1294c@gmail.com,TKT-000877,Late Delivery,5
user_cc320e08@gmail.com,TKT-000878,Late Delivery,4
user_29ea68eb@gmail.com,TKT-000879,Damaged Item,2
user_cd3f18c3@gmail.com,TKT-000880,Damaged Item,4
user_ab55a155@gmail.com,TKT-000881,Damaged Item,3
user_b20d2b33@gmail.com,TKT-000882,Late Delivery,5
user_02248d5e@gmail.com,TKT-000883,Late Delivery,5
user_62b98b37@gmail.com,TKT-000884,Late Delivery,1
user_961be53c@gmail.com,TKT-000885,Damaged Item,5
user_8423f43e@gmail.com,TKT-000886,Damaged Item,2
user_d0cfeceb@gmail.com,TKT-000887,Damaged Item,5
user_93095866@gmail.com,TKT-000888,Damaged Item,4
user_865beecc@gmail.com,TKT-000889,Late Delivery,3
